id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6288255,2 bedroom Condo w/private yard,6081168,Katie,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90531783,-77.01514668,Entire home/apt,120,1,3,9/19/15,0.68,2,305
6812558,Private Bath & Parking in Downtown,24421384,James,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90157102,-77.01574978,Private room,109,2,1,8/11/15,0.56,2,273
6626883,Fresh & New Apartment in the City!,30231074,Whitney,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90540462,-77.03050802,Entire home/apt,150,2,4,7/9/15,1.05,1,99
1562024,Le Petit Coin de L'Enfant,6059772,Jon,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90504369,-77.01880601,Entire home/apt,95,2,70,9/4/15,2.87,4,323
6370764,Trendy Logan Circle apartment!,27224518,Zaid,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90482723,-77.02685647,Entire home/apt,119,1,0,,,1,2
8390917,"Room in Downtown DC, Walk to Metro",9988881,Sadia & Saleem,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90158767,-77.01926965,Private room,97,1,2,9/23/15,2,1,353
2339961,Union Station/Chinatown/Downtown,5589907,Melecio,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90058574,-77.01418067,Private room,99,1,51,8/27/15,2.59,1,84
3593404,"Luxury 1BR, Penthouse, Walk 2 Metro",4737755,Fareed,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90147432,-77.01641048,Entire home/apt,295,1,28,7/24/15,1.94,1,346
6542545,Great DC View - Penthouse Loft,26767877,Rick,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90071745,-77.01684978,Entire home/apt,149,2,9,9/24/15,2.13,1,329
6911905,Brand New Apt in the NOMA district,4584861,Arafat,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90032475,-77.01060137,Private room,110,1,10,9/28/15,3.33,1,330
8460219,City Center Convenience Near Metro!,44533866,Harvey,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90414999,-77.02060693,Entire home/apt,180,2,1,9/24/15,1,1,335
7870051,Cozy studio Capitol/Union/Gtown Law,41476654,Shella And Gladys,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89673074,-77.01133551,Entire home/apt,150,3,3,9/27/15,1.91,1,169
1498731,Fresh Fun Walk to Convention Center,8008783,Cliff,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90475151,-77.02632711,Entire home/apt,150,3,24,9/21/15,0.95,27,334
4629445,Huge Unit Near Everything!,23974493,Greg,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89869539,-77.01661719,Entire home/apt,155,2,23,8/8/15,3.09,1,0
14570,Downtown Spacious BR /Private Bath,56646,Serge,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90426843,-77.02655963,Private room,85,3,338,9/22/15,4.9,1,209
1624943,"BEAUTIFUL ONE BEDROOM, DOWNTOWN DC",7728287,Megan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90451104,-77.03022189,Entire home/apt,130,1,4,7/6/15,0.92,1,302
3421927,Great Apt in Great DC Neighborhood,16100964,Linda,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90301688,-77.01858684,Entire home/apt,120,1,3,9/13/15,1.67,1,14
6792155,Comfy 1 BR Steps from Chinatown,15235972,Sarah,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90507876,-77.0184392,Private room,90,2,12,9/20/15,3.36,1,348
2578477,Modern Downtown 1 BR with Amenities,13205161,Ben,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89993652,-77.01634541,Entire home/apt,149,1,47,9/20/15,2.68,1,255
6953508,Lux Furnished 1BR Newseum Apt,30283594,Kara,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89396683,-77.01938706,Entire home/apt,569,3,0,,,16,90
5691723,1 Bedroom Delight in Chinatown!,29508596,Tapan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89841787,-77.01531137,Entire home/apt,180,1,6,9/15/15,1.03,1,284
6844024,Spacious bedroom in Foggy Bottom!,21140917,Isabella,,"West End, Foggy Bottom, GWU",38.90195179,-77.05285593,Shared room,55,1,1,7/10/15,0.35,1,84
3258728,"By Chinatwn,Convntn,Vrizn Cntr,Mall",1743511,Tarek,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90041682,-77.01729656,Entire home/apt,229,2,29,7/19/15,1.86,1,323
8042913,Beautiful Master Bed in Downtown DC,29092823,Miranda,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90136429,-77.01743427,Private room,75,1,2,9/29/15,2,1,26
6781783,Logan Circle Lux Furnished 1BR Apt,30283594,Kara,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90530695,-77.03028303,Entire home/apt,569,3,0,,,16,90
1170249,Private bedroom with private bath!,6406979,Matthew,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9009612,-77.03333349,Private room,105,1,245,9/18/15,8.72,1,267
1287319,[1396-1P]1BR @ Newseum Residences,25188,Seamless,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89267276,-77.01946911,Entire home/apt,259,4,3,3/19/15,0.16,5,365
7769970,Sunlit Upscale apt in Heart of DC,9773527,Valentine,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90399082,-77.0173688,Entire home/apt,120,2,1,9/7/15,1,1,3
5577993,Cosy loft,28919350,Monique,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90198328,-77.01483746,Entire home/apt,119,5,3,8/22/15,0.53,1,0
8015877,"The DelMar Stay,LLC (parking avail)",42325303,John,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90529845,-77.02866297,Entire home/apt,139,1,0,,,1,114
6574122,Cozy room in downtown DC,25275601,Rukayat,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90422466,-77.00910445,Private room,90,1,0,,,2,361
4427874,Furnished Private Room in a House,8043437,Rocky,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90343191,-77.02692746,Private room,109,3,34,9/24/15,3.38,2,341
2642542,Where location meets convinience,13529076,Juan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89797687,-77.01487157,Entire home/apt,150,2,25,9/19/15,1.39,1,345
1535272,"Bright, Large Studio Apt Sleeps 5!!",8008783,Cliff,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90461776,-77.02703883,Entire home/apt,295,3,45,9/24/15,2.12,27,330
176369,"""The Cajun"" Flat Downtown DC - 202",611958,Bryan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90144491,-77.01347211,Entire home/apt,210,1,57,6/13/15,1.14,5,335
1529367,One Block to the Convention Center!,8008783,Cliff,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90474484,-77.02741069,Entire home/apt,329,3,21,9/11/15,1.06,27,345
8081791,Cozy Studio Near Capital Hill,17828014,Catherine,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89693158,-77.01094516,Entire home/apt,125,2,0,,,1,11
8532371,"Spacious 1 bdr, Gallery PL/Chi Town",44925054,Darcy,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90297398,-77.01750644,Entire home/apt,150,1,1,9/27/15,1,1,350
1173115,Best Location/Street / Logan Circle,6421422,Rob And Agneta,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90377356,-77.01197061,Entire home/apt,175,2,139,9/19/15,5.24,1,270
7582553,1BR Apt in Gallery Pl- Downtown DC,39760733,Stephanie,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90066143,-77.01628928,Entire home/apt,129,1,7,9/4/15,4.57,1,41
940952,1BR Fully Furnished-Mt. Vernon Sq.,25188,Seamless,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90289763,-77.01747447,Entire home/apt,239,5,0,,,5,365
801699,Hip Luxury Loft - near Conv. Center,4219994,Karen,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90033876,-77.01623092,Entire home/apt,250,2,17,9/20/15,0.62,1,353
1391504,"Luxurious Apartment, Heart of DC",7025353,Adam,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90600705,-77.03382798,Entire home/apt,168,1,136,9/25/15,5.23,4,328
7804254,"Union Station RoomBth, Shared Space",41079304,,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90020066,-77.01072029,Private room,79,2,2,8/28/15,1.62,1,36
8534537,Well-appointed studio in Dwntown DC,37329193,Kshitij,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89923209,-77.01976879,Shared room,65,2,0,,,1,346
3635723,Super Chic & Gorgeous Downtown Apt.,17984882,Sanaz,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90264956,-77.0127958,Entire home/apt,290,3,32,9/22/15,2.18,1,354
8408614,Spectacular Penn Quarter Lux Apt.,28254613,Christian,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89878625,-77.02471294,Entire home/apt,725,5,0,,,1,87
7067790,Private Master Bedroom Capitol Hill,22566998,Pablo,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89955357,-77.01075245,Private room,109,1,5,7/14/15,1.58,1,306
8304399,Charming Mt. Vernon 1-Bedroom,4990750,Jean,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90556059,-77.01579704,Entire home/apt,99,1,3,9/24/15,3,1,335
6846210,Lux Fully Furnished 1BR Newseum Apt,30283594,Kara,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8939692,-77.01937377,Entire home/apt,569,3,0,,,16,365
7132818,"1bd apt w/ gym, pool: 14th St & WH",1032868,Emillie,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90499994,-77.0295595,Entire home/apt,120,3,3,8/15/15,1.45,1,62
6370883,Gorgeous Luxury Apartment with Den,33197499,Brandon,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90437187,-77.01711001,Entire home/apt,290,1,1,5/20/15,0.22,1,0
3380059,Large/Comfy 1-BR Loft near Capitol ,3958412,David,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90057678,-77.01565248,Entire home/apt,145,1,5,4/5/15,0.39,1,34
343200,"""The Family"" Flat Downtown DC- 1023",611958,Bryan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90030689,-77.01646804,Entire home/apt,210,1,87,9/8/15,2.03,5,347
4588047,Luxury Bldg- Really Great Location!,23782651,Diane,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89964153,-77.02120483,Private room,90,1,2,9/30/15,2,1,340
8423417,Luxury bedroom & bathroom downtown!,44361740,Theo,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90084752,-77.01607553,Private room,99,1,2,9/26/15,2,1,58
2271727,Luxurious Convenient Gem,3596189,Chris,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90424191,-77.01261609,Entire home/apt,399,1,16,6/16/14,0.82,1,365
18883,[1396-J1]Jr.1 BR-Newseum Residences,25188,Seamless,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89353063,-77.01899577,Entire home/apt,239,4,0,,,5,365
1403549,Private room in center of DC!,7575232,Sania,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90099189,-77.01942861,Private room,150,1,4,7/25/15,1.33,1,74
6870636,Luxury 1bedroom on Pennsylvania Ave,17436558,Mj,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89374422,-77.02300195,Entire home/apt,199,7,1,6/28/15,0.31,1,92
3710056,Luxury one-bedroom in DC center,2791380,Andrea,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90226629,-77.02497973,Entire home/apt,135,5,27,5/26/15,1.93,1,230
524237,"A Capitol View in Washington, D.C.",1569728,,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89341561,-77.01990326,Entire home/apt,295,1,20,9/18/15,0.51,1,360
7257104,Lux 2BR Apt near Convention Center,9419684,,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89894448,-77.02705479,Entire home/apt,429,3,0,,,19,72
892183,SHORT/LONG TERM: SPECTACULAR HOME !,4280278,Sara,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90535691,-77.0257556,Entire home/apt,400,3,26,9/21/15,2.87,4,278
5862599,2Bd Penthouse by Convention Center!,2944360,Brynn,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9052115,-77.01834247,Entire home/apt,295,1,43,9/22/15,8.43,4,321
195344,New Luxury Downtown Private Apt.,949856,Nat,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90123477,-77.01751802,Entire home/apt,179,2,163,9/27/15,3.26,1,305
20832,[1375-2] 2BR-1 Block to White House,25188,,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89909727,-77.03269055,Entire home/apt,309,4,23,8/7/15,0.43,5,353
7109438,"Private, new room- great location!",37243726,Meagan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90343909,-77.01632066,Private room,90,6,0,,,1,56
7053307,Modrn top floor studio: Dwntwn DC!,36991426,William,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90395939,-77.00988865,Shared room,43,1,10,8/3/15,3.26,1,233
7790166,Private room near Gallery Place,40998344,Grant,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90011601,-77.0167308,Private room,120,2,0,,,1,28
6790744,critical mass,4028670,Damon,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90385714,-77.02939549,Entire home/apt,269,2,5,9/29/15,2.59,1,348
2346018,Your Own Historic Row House Suite,11980555,Darob,,"West End, Foggy Bottom, GWU",38.90243694,-77.0501961,Entire home/apt,150,2,73,10/1/15,3.95,2,223
2563683,Lux 1BR - Near Convention Center,25188,Seamless,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90008916,-77.01881709,Entire home/apt,269,3,3,5/21/15,0.53,5,365
2309866,Convention Center 1 Br Apartment,8160186,"Steve, Tracy, Alan And Paul",,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90562712,-77.02735635,Entire home/apt,185,3,8,9/20/15,0.51,41,364
267813,Furnished Luxury Loft Condo,1404290,Joseph,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90076227,-77.01638778,Entire home/apt,120,7,1,1/1/13,0.03,1,30
8338737,Modern 2BR and DEN in heart of DC!,11600217,StayDC,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90131044,-77.01893287,Entire home/apt,220,1,0,,,2,321
4644205,Luxury 1BR Apt by Union Station,7201666,Anthony,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89952784,-77.01052629,Entire home/apt,99,3,4,8/30/15,0.43,1,2
8428938,Verizon Center: Chinatown,44390138,Steve,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89823863,-77.01946982,Private room,99,1,0,,,1,161
2039329,"Experience Washington, DC",10372748,Anna,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90079662,-77.01485968,Entire home/apt,250,1,6,1/16/15,0.32,2,365
4807923,1BR Lux Apt Near Convention Center,25188,Seamless,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89957917,-77.01815178,Entire home/apt,249,3,4,5/19/15,0.63,5,365
2170732,Lux 1BR Newseum Apt on the Mall,9419684,Mike,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89272228,-77.01879753,Entire home/apt,259,3,2,11/20/14,0.11,19,27
4378992,Two bedroom in Logan Circle,18894492,Sarah,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90471497,-77.02771771,Entire home/apt,300,1,2,7/6/15,0.36,1,293
34180,Furnished 1BR - Massachusetts Ave.,25188,Seamless,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90068234,-77.01781993,Entire home/apt,289,5,1,7/16/10,0.02,5,365
5946361,Luxury Sunny Studio in Heart of DC,28657705,Erika,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90120549,-77.01606239,Entire home/apt,200,1,15,9/27/15,2.66,1,345
5792783,1 Bedroom - Near Convention Center,25188,Seamless,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90062914,-77.01786207,Entire home/apt,249,3,0,,,5,365
7616647,"Luxury Building, 1BR apartment",21242385,Daniela,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89987752,-77.01690344,Entire home/apt,81,1,1,8/22/15,0.7,1,40
8410280,Pied a Terre in Can’t Beat Location,44304709,Jenna,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89886785,-77.0194636,Entire home/apt,200,2,0,,,1,66
7502313,Center of DC - 4 Beds in 2 BR,1642856,Jon,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89964754,-77.01753677,Entire home/apt,194,1,8,9/27/15,4.9,2,156
7039348,DOWNTOWN DC! 1 BR in 2-Floor Loft,1620178,Ian,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.900057,-77.01633626,Private room,89,3,3,9/22/15,3,1,237
811040,Luxury Chinatown Studio,4265015,Francys,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90152204,-77.01721359,Entire home/apt,159,4,18,9/16/15,0.83,1,296
8454224,Private Studio in Downtown DC,20823005,Haley,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90511842,-77.02795468,Entire home/apt,85,3,1,9/25/15,1,1,0
1989187,Convention Center/Downtown 1BR Apt.,130539,Sergio,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90517391,-77.02509911,Entire home/apt,100,1,18,8/29/15,1.28,1,0
8482899,Luxurious and Convenient 1BR in DC,4393436,Dany,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90507047,-77.02498764,Entire home/apt,189,3,0,,,1,290
6660622,Cute Bedroom Looking At The Capitol,34862310,,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90649601,-77.00943129,Entire home/apt,150,1,1,7/10/15,0.35,1,363
7922208,Walking Distance to Everything!,32446641,Russ,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90654522,-77.01058379,Entire home/apt,175,2,2,9/10/15,1.71,1,317
8291377,Cozy Downtown Studio w/ Rooftop,43716396,Dina,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90305069,-77.01624454,Entire home/apt,120,4,1,9/21/15,1,1,313
7875951,Modern 1 Bed Room with Den,16695347,Amol,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90499381,-77.03029565,Entire home/apt,155,2,1,9/27/15,1,1,284
6967482,Lux Furnished 2BR Apt in Newseum,30283594,Kara,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89349646,-77.01957711,Entire home/apt,629,3,0,,,16,90
2171039,Lux 2BR Newseum Apt on the Mall,9419684,Mike,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89433389,-77.01918022,Entire home/apt,311,3,3,8/24/15,0.24,19,43
